,MAE_kW,MAPE_%,MAPE_9a8p_%,MASE,ME_kW,algo,batch,battery_kW,battery_kWh,end,f_kwarg,filename,index,pv_capacity,scons_%,scons_%_nobatt,ssuff_%,ssuff_%_nobatt,start
107,3.72,10.94,12.37,1.66,0.12,sklearn_models,3.0,150.0,225.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/75_3.pickle,75.0,93.75,94.55044535813896,65.35369872771284,49.956226545167084,30.83094553219703,2019-01-15 00:00:00
108,3.92,10.74,12.14,1.62,0.1,sklearn_models,3.0,160.0,240.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/80_3.pickle,80.0,100.0,95.003452461534,66.22367743259888,50.095679106370156,31.198291744853275,2019-01-15 00:00:00
109,4.19,10.87,12.2,1.66,0.13,sklearn_models,3.0,170.0,255.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/85_3.pickle,85.0,106.25,94.74275716643523,65.5242473963059,50.046011891160525,30.90023555020991,2019-01-15 00:00:00
110,4.24,10.3,11.63,1.65,0.13,sklearn_models,3.0,180.0,270.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/90_3.pickle,90.0,112.5,95.04358989724938,66.01567933248057,50.07380541104826,31.06836839189216,2019-01-15 00:00:00
111,4.42,10.18,11.59,1.67,0.16,sklearn_models,3.0,190.0,285.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/95_3.pickle,95.0,118.75,94.97837198963975,65.64592355164848,50.22558321674392,31.004334458481832,2019-01-15 00:00:00
112,0.47,61.25,78.2,1.27,-0.01,sklearn_models,4.0,4.0,6.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/2_4.pickle,2.0,2.5,80.51247544702862,63.22333009072371,42.13122017573296,29.710174306542395,2019-01-15 00:00:00
113,0.73,44.78,54.68,1.52,-0.0,sklearn_models,4.0,8.0,12.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/4_4.pickle,4.0,5.0,84.89442067451878,64.31176423228888,44.373772519439754,30.14102665049494,2019-01-15 00:00:00
114,0.84,34.58,41.24,1.61,-0.02,sklearn_models,4.0,12.0,18.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/6_4.pickle,6.0,7.5,86.90301536318336,62.978390831542086,45.68649150276233,29.57639853680629,2019-01-15 00:00:00
115,0.92,27.36,29.07,1.66,0.01,sklearn_models,4.0,16.0,24.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/8_4.pickle,8.0,10.0,88.21630510623433,61.32571011881664,46.65319681963083,28.904138211537934,2019-01-15 00:00:00
116,0.99,21.9,24.68,1.48,-0.01,sklearn_models,4.0,20.0,30.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/10_4.pickle,10.0,12.5,91.29653326600001,65.2923531896618,48.07260077211189,30.7495913493452,2019-01-15 00:00:00
117,1.24,24.29,26.83,1.47,0.01,sklearn_models,4.0,24.0,36.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/12_4.pickle,12.0,15.0,89.34397852027953,59.10357731874352,47.713292768268,27.934831311807272,2019-01-15 00:00:00
118,1.42,24.06,25.97,1.48,-0.01,sklearn_models,4.0,28.0,42.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/14_4.pickle,14.0,17.5,89.57511223400941,60.0374895624253,47.705701984473805,28.38418461388824,2019-01-15 00:00:00
119,1.59,23.6,26.38,1.6,0.03,sklearn_models,4.0,32.0,48.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/16_4.pickle,16.0,20.0,90.34947604541625,62.57163489775323,47.84520074839335,29.487403926047936,2019-01-15 00:00:00
120,1.66,21.21,24.14,1.48,0.02,sklearn_models,4.0,36.0,54.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/18_4.pickle,18.0,22.5,90.78865739039995,62.83770885811186,47.91668476841254,29.529391181611796,2019-01-15 00:00:00
