,MAE_kW,MAPE_%,MAPE_9a8p_%,MASE,ME_kW,algo,batch,battery_kW,battery_kWh,end,f_kwarg,filename,index,pv_capacity,scons_%,scons_%_nobatt,ssuff_%,ssuff_%_nobatt,start
198,0.89,32.84,40.66,1.71,0.03,sklearn_models,7.0,12.0,18.0,2019-12-31 23:45:00,{'model': 'lasso'},data/6_7.pickle,6.0,7.5,86.98258019328252,63.376095094468376,45.83267716197248,29.783400336631853,2019-01-15 00:00:00
199,0.95,27.16,33.65,1.64,0.01,sklearn_models,7.0,16.0,24.0,2019-12-31 23:45:00,{'model': 'lasso'},data/8_7.pickle,8.0,10.0,88.79173380624626,65.15832629859092,46.709102399158304,30.710897794836228,2019-01-15 00:00:00
200,1.25,28.31,32.65,1.59,0.06,sklearn_models,7.0,20.0,30.0,2019-12-31 23:45:00,{'model': 'lasso'},data/10_7.pickle,10.0,12.5,88.83655732876568,62.34299334118835,47.081406918156794,29.359777643619605,2019-01-15 00:00:00
201,1.27,23.41,25.33,1.61,0.04,sklearn_models,7.0,24.0,36.0,2019-12-31 23:45:00,{'model': 'lasso'},data/12_7.pickle,12.0,15.0,92.01093489243789,71.23891481317172,47.64631085015784,33.342374016216255,2019-01-15 00:00:00
202,1.44,24.64,26.96,1.8,0.03,sklearn_models,7.0,28.0,42.0,2019-12-31 23:45:00,{'model': 'lasso'},data/14_7.pickle,14.0,17.5,88.23839381826258,59.565300330760806,47.108716705813386,28.29766911686135,2019-01-15 00:00:00
203,1.81,26.31,29.24,1.85,0.04,sklearn_models,7.0,32.0,48.0,2019-12-31 23:45:00,{'model': 'lasso'},data/16_7.pickle,16.0,20.0,89.55664896755441,62.86564312331295,47.61285247507339,29.785644382250002,2019-01-15 00:00:00
204,1.47,18.15,20.12,1.45,0.05,sklearn_models,7.0,36.0,54.0,2019-12-31 23:45:00,{'model': 'lasso'},data/18_7.pickle,18.0,22.5,92.11775993739953,63.00752602611624,48.856585233808396,29.686929158979126,2019-01-15 00:00:00
205,1.64,17.96,20.64,1.61,0.04,sklearn_models,7.0,40.0,60.0,2019-12-31 23:45:00,{'model': 'lasso'},data/20_7.pickle,20.0,25.0,92.77667821620071,67.88036254487115,48.63417362264229,31.93310177545393,2019-01-15 00:00:00
206,1.76,18.99,20.48,1.6,0.02,sklearn_models,7.0,44.0,66.0,2019-12-31 23:45:00,{'model': 'lasso'},data/22_7.pickle,22.0,27.5,90.71238411311904,61.38525914293348,48.0994739475243,28.957901825573487,2019-01-15 00:00:00
207,1.94,18.28,20.83,1.59,0.05,sklearn_models,7.0,48.0,72.0,2019-12-31 23:45:00,{'model': 'lasso'},data/24_7.pickle,24.0,30.0,91.63186303151784,62.90274060775584,48.59093379401341,29.685353765182782,2019-01-15 00:00:00
208,1.9,16.0,17.82,1.61,0.05,sklearn_models,7.0,52.0,78.0,2019-12-31 23:45:00,{'model': 'lasso'},data/26_7.pickle,26.0,32.5,93.02492490275189,66.43247239487113,48.94404228911419,31.263673606395276,2019-01-15 00:00:00
209,2.14,16.62,18.96,1.65,-0.03,sklearn_models,7.0,56.0,84.0,2019-12-31 23:45:00,{'model': 'lasso'},data/28_7.pickle,28.0,35.0,93.74471527972244,69.885573733872,48.87073667101729,32.791528145248485,2019-01-15 00:00:00
210,2.09,15.23,18.06,1.66,0.0,sklearn_models,7.0,60.0,90.0,2019-12-31 23:45:00,{'model': 'lasso'},data/30_7.pickle,30.0,37.5,93.73209697365024,66.86304155274371,49.34416074092081,31.470413378965304,2019-01-15 00:00:00
211,2.55,16.23,17.8,1.69,0.1,sklearn_models,7.0,70.0,105.0,2019-12-31 23:45:00,{'model': 'lasso'},data/35_7.pickle,35.0,43.75,93.27176882146199,65.32584389767884,49.26092092334962,30.779554076689934,2019-01-15 00:00:00
212,2.69,14.86,16.95,1.7,0.05,sklearn_models,7.0,80.0,120.0,2019-12-31 23:45:00,{'model': 'lasso'},data/40_7.pickle,40.0,50.0,93.3623338497081,64.79613342827383,49.27734274536818,30.492071158958797,2019-01-15 00:00:00
213,2.85,14.09,16.22,1.74,0.07,sklearn_models,7.0,90.0,135.0,2019-12-31 23:45:00,{'model': 'lasso'},data/45_7.pickle,45.0,56.25,93.73593026199796,64.49737272772876,49.67541797492004,30.44714563480453,2019-01-15 00:00:00
214,3.09,13.53,15.41,1.75,0.08,sklearn_models,7.0,100.0,150.0,2019-12-31 23:45:00,{'model': 'lasso'},data/50_7.pickle,50.0,62.5,94.11413235714828,65.35875724425176,49.82355713364494,30.86127990165083,2019-01-15 00:00:00
215,3.34,13.21,15.04,1.75,0.09,sklearn_models,7.0,110.0,165.0,2019-12-31 23:45:00,{'model': 'lasso'},data/55_7.pickle,55.0,68.75,94.48585913122524,67.66494859193719,49.64412119931502,31.846522760697386,2019-01-15 00:00:00
216,3.61,13.37,14.65,1.71,0.06,sklearn_models,7.0,120.0,180.0,2019-12-31 23:45:00,{'model': 'lasso'},data/60_7.pickle,60.0,75.0,93.82193261726236,65.25700562841995,49.61402108060467,30.815873736869744,2019-01-15 00:00:00
217,3.87,13.18,15.12,1.8,0.05,sklearn_models,7.0,130.0,195.0,2019-12-31 23:45:00,{'model': 'lasso'},data/65_7.pickle,65.0,81.25,94.09774739517282,65.84259593304914,49.67231313640315,31.030566128296922,2019-01-15 00:00:00
218,4.03,12.62,14.51,1.84,0.01,sklearn_models,7.0,140.0,210.0,2019-12-31 23:45:00,{'model': 'lasso'},data/70_7.pickle,70.0,87.5,94.09731442512299,65.72135139513901,49.619360812691845,30.954975198869366,2019-01-15 00:00:00
219,4.19,12.32,14.08,1.81,0.12,sklearn_models,7.0,150.0,225.0,2019-12-31 23:45:00,{'model': 'lasso'},data/75_7.pickle,75.0,93.75,94.10139004341033,64.73756691931064,49.70369624034997,30.476761240181578,2019-01-15 00:00:00
220,4.35,11.85,13.48,1.81,0.1,sklearn_models,7.0,160.0,240.0,2019-12-31 23:45:00,{'model': 'lasso'},data/80_7.pickle,80.0,100.0,94.6733073672591,66.21962438840427,49.88554190541999,31.16491004007457,2019-01-15 00:00:00
221,4.65,12.01,13.95,1.89,0.05,sklearn_models,7.0,170.0,255.0,2019-12-31 23:45:00,{'model': 'lasso'},data/85_7.pickle,85.0,106.25,94.19532118469633,65.00760902009993,49.88094440712986,30.702823523966142,2019-01-15 00:00:00
222,4.8,11.68,13.23,1.9,0.04,sklearn_models,7.0,180.0,270.0,2019-12-31 23:45:00,{'model': 'lasso'},data/90_7.pickle,90.0,112.5,94.55155257557554,66.08401020736979,49.97379294999137,31.21403880327068,2019-01-15 00:00:00
223,4.99,11.44,13.1,1.89,0.05,sklearn_models,7.0,190.0,285.0,2019-12-31 23:45:00,{'model': 'lasso'},data/95_7.pickle,95.0,118.75,94.70056342451261,66.21566168821377,49.92769353571924,31.204016619893792,2019-01-15 00:00:00
224,0.35,54.11,54.75,1.52,0.01,sklearn_models,8.0,4.0,6.0,2019-12-31 23:45:00,{'model': 'lasso'},data/2_8.pickle,2.0,2.5,81.47837932526473,49.06658720164596,43.63598354807418,23.023212252430806,2019-01-15 00:00:00
225,0.61,39.96,46.02,1.56,0.03,sklearn_models,8.0,8.0,12.0,2019-12-31 23:45:00,{'model': 'lasso'},data/4_8.pickle,4.0,5.0,83.16879136331602,53.23956956078697,44.4710084016798,25.094989375622024,2019-01-15 00:00:00
226,0.85,30.81,37.9,1.48,0.05,sklearn_models,8.0,12.0,18.0,2019-12-31 23:45:00,{'model': 'lasso'},data/6_8.pickle,6.0,7.5,88.36360430168256,64.4352783846602,46.522906977810365,30.241871861471196,2019-01-15 00:00:00
227,0.96,29.34,29.92,1.45,0.02,sklearn_models,8.0,16.0,24.0,2019-12-31 23:45:00,{'model': 'lasso'},data/8_8.pickle,8.0,10.0,88.7120881488711,62.35783449045282,47.01793039826929,29.397444233518964,2019-01-15 00:00:00
228,1.07,24.03,28.99,1.47,0.03,sklearn_models,8.0,20.0,30.0,2019-12-31 23:45:00,{'model': 'lasso'},data/10_8.pickle,10.0,12.5,90.35478142932173,64.09699417386226,47.57125641626614,30.060554192760474,2019-01-15 00:00:00
229,1.36,25.62,28.49,1.66,0.02,sklearn_models,8.0,24.0,36.0,2019-12-31 23:45:00,{'model': 'lasso'},data/12_8.pickle,12.0,15.0,90.61174239280982,64.193922236177,48.01144025463588,30.292142466152654,2019-01-15 00:00:00
230,1.51,24.53,26.64,1.52,0.05,sklearn_models,8.0,28.0,42.0,2019-12-31 23:45:00,{'model': 'lasso'},data/14_8.pickle,14.0,17.5,90.3768500989793,63.376636414968964,47.93522585045388,29.93880221419627,2019-01-15 00:00:00
231,1.64,22.94,25.25,1.58,0.02,sklearn_models,8.0,32.0,48.0,2019-12-31 23:45:00,{'model': 'lasso'},data/16_8.pickle,16.0,20.0,91.70267040926232,67.99600138071345,47.9092262245949,31.86539404430038,2019-01-15 00:00:00
232,1.63,20.12,22.67,1.54,0.04,sklearn_models,8.0,36.0,54.0,2019-12-31 23:45:00,{'model': 'lasso'},data/18_8.pickle,18.0,22.5,92.1430988360735,67.32978766696553,48.27706475289218,31.625762669835012,2019-01-15 00:00:00
233,1.64,18.09,20.92,1.64,0.02,sklearn_models,8.0,40.0,60.0,2019-12-31 23:45:00,{'model': 'lasso'},data/20_8.pickle,20.0,25.0,91.54623264816709,62.75336621994722,48.52035067767788,29.597010054793106,2019-01-15 00:00:00
234,1.88,19.52,22.14,1.66,0.06,sklearn_models,8.0,44.0,66.0,2019-12-31 23:45:00,{'model': 'lasso'},data/22_8.pickle,22.0,27.5,91.17257700655948,62.47757019108815,48.39532843563439,29.531704686111247,2019-01-15 00:00:00
235,1.88,17.24,19.94,1.72,0.03,sklearn_models,8.0,48.0,72.0,2019-12-31 23:45:00,{'model': 'lasso'},data/24_8.pickle,24.0,30.0,92.27279206457843,66.30197928126793,48.688028575879,31.358615510983228,2019-01-15 00:00:00
236,1.92,16.28,18.49,1.67,0.05,sklearn_models,8.0,52.0,78.0,2019-12-31 23:45:00,{'model': 'lasso'},data/26_8.pickle,26.0,32.5,92.8631172870849,64.56630043271252,49.04274052077649,30.382183793273853,2019-01-15 00:00:00
237,2.14,17.23,18.73,1.54,0.03,sklearn_models,8.0,56.0,84.0,2019-12-31 23:45:00,{'model': 'lasso'},data/28_8.pickle,28.0,35.0,92.59159082685404,65.09972790602306,48.85613790515207,30.672762904050728,2019-01-15 00:00:00
238,2.24,16.78,19.19,1.73,0.02,sklearn_models,8.0,60.0,90.0,2019-12-31 23:45:00,{'model': 'lasso'},data/30_8.pickle,30.0,37.5,92.57875333471713,65.15586730892119,48.85257371412321,30.69477112397415,2019-01-15 00:00:00
239,2.67,17.0,19.01,1.73,0.06,sklearn_models,8.0,70.0,105.0,2019-12-31 23:45:00,{'model': 'lasso'},data/35_8.pickle,35.0,43.75,93.41677842954269,67.64249066914849,49.1727281619932,31.89003761499438,2019-01-15 00:00:00
240,2.76,15.4,17.68,1.69,0.05,sklearn_models,8.0,80.0,120.0,2019-12-31 23:45:00,{'model': 'lasso'},data/40_8.pickle,40.0,50.0,93.14408189128268,65.58163010624253,49.28656321384773,31.01318006506153,2019-01-15 00:00:00
241,3.04,14.88,16.83,1.74,0.08,sklearn_models,8.0,90.0,135.0,2019-12-31 23:45:00,{'model': 'lasso'},data/45_8.pickle,45.0,56.25,94.01244393314263,67.1840686904031,49.41052668149432,31.57579540215741,2019-01-15 00:00:00
242,3.22,14.29,17.04,1.75,0.05,sklearn_models,8.0,100.0,150.0,2019-12-31 23:45:00,{'model': 'lasso'},data/50_8.pickle,50.0,62.5,93.11604719554346,63.99024135395,49.25530829718257,30.14353552568959,2019-01-15 00:00:00
243,3.23,12.97,14.34,1.78,0.07,sklearn_models,8.0,110.0,165.0,2019-12-31 23:45:00,{'model': 'lasso'},data/55_8.pickle,55.0,68.75,94.22779658234211,65.88907433499239,49.78543889326342,31.098065669231936,2019-01-15 00:00:00
244,3.58,13.16,14.99,1.68,0.13,sklearn_models,8.0,120.0,180.0,2019-12-31 23:45:00,{'model': 'lasso'},data/60_8.pickle,60.0,75.0,94.52927484952176,66.36813671027384,49.77700647431374,31.193447419118787,2019-01-15 00:00:00
245,3.98,13.39,15.49,1.9,0.13,sklearn_models,8.0,130.0,195.0,2019-12-31 23:45:00,{'model': 'lasso'},data/65_8.pickle,65.0,81.25,94.1445326154936,66.12410575373342,49.709844765625014,31.169546753756617,2019-01-15 00:00:00
246,3.82,11.89,13.38,1.77,0.1,sklearn_models,8.0,140.0,210.0,2019-12-31 23:45:00,{'model': 'lasso'},data/70_8.pickle,70.0,87.5,94.71325227281369,66.72791024099563,49.944743976261655,31.467586919138054,2019-01-15 00:00:00
247,4.01,11.69,13.06,1.74,0.12,sklearn_models,8.0,150.0,225.0,2019-12-31 23:45:00,{'model': 'lasso'},data/75_8.pickle,75.0,93.75,95.02472644998312,67.0936849837525,49.99660566810999,31.569907052608826,2019-01-15 00:00:00
248,4.27,11.74,13.26,1.8,0.1,sklearn_models,8.0,160.0,240.0,2019-12-31 23:45:00,{'model': 'lasso'},data/80_8.pickle,80.0,100.0,94.50437388517575,65.85807903278129,49.82648649575547,31.007284795476718,2019-01-15 00:00:00
249,4.6,11.78,13.39,1.87,0.13,sklearn_models,8.0,170.0,255.0,2019-12-31 23:45:00,{'model': 'lasso'},data/85_8.pickle,85.0,106.25,94.67199995202164,66.20028019313091,49.95886833375241,31.203287563882647,2019-01-15 00:00:00
250,4.86,11.84,13.65,1.9,0.15,sklearn_models,8.0,180.0,270.0,2019-12-31 23:45:00,{'model': 'lasso'},data/90_8.pickle,90.0,112.5,94.35531364621475,65.26587596222434,49.90932545406786,30.79503061910957,2019-01-15 00:00:00
251,5.11,11.73,13.69,1.95,0.08,sklearn_models,8.0,190.0,285.0,2019-12-31 23:45:00,{'model': 'lasso'},data/95_8.pickle,95.0,118.75,94.54330322065624,65.94841471984728,49.92116922610146,31.10777964132114,2019-01-15 00:00:00
252,0.35,38.02,52.59,1.67,-0.0,sklearn_models,9.0,4.0,6.0,2019-12-31 23:45:00,{'model': 'lasso'},data/2_9.pickle,2.0,2.5,84.43411093103049,58.14607494325319,44.78542942264675,27.358082481480782,2019-01-15 00:00:00
253,0.6,45.81,42.64,1.46,0.02,sklearn_models,9.0,8.0,12.0,2019-12-31 23:45:00,{'model': 'lasso'},data/4_9.pickle,4.0,5.0,87.28314278274287,61.858571433219815,46.01263348759055,29.06541527664546,2019-01-15 00:00:00
254,0.73,28.12,33.27,1.43,0.02,sklearn_models,9.0,12.0,18.0,2019-12-31 23:45:00,{'model': 'lasso'},data/6_9.pickle,6.0,7.5,90.05731854709497,68.94342242453106,46.61172194868106,32.2033198504085,2019-01-15 00:00:00
255,0.93,24.38,31.21,1.55,0.01,sklearn_models,9.0,16.0,24.0,2019-12-31 23:45:00,{'model': 'lasso'},data/8_9.pickle,8.0,10.0,90.21458154240631,68.22092431751328,47.26870565094585,32.13707205005713,2019-01-15 00:00:00
256,1.11,25.3,28.83,1.5,0.01,sklearn_models,9.0,20.0,30.0,2019-12-31 23:45:00,{'model': 'lasso'},data/10_9.pickle,10.0,12.5,90.53127144033598,65.49517861802174,47.79444427845738,30.877867721068032,2019-01-15 00:00:00
257,1.39,27.06,28.73,1.5,0.02,sklearn_models,9.0,24.0,36.0,2019-12-31 23:45:00,{'model': 'lasso'},data/12_9.pickle,12.0,15.0,89.85170315530549,63.693193734206595,47.71319101246099,30.182598330281063,2019-01-15 00:00:00
258,1.29,20.64,22.31,1.61,0.02,sklearn_models,9.0,28.0,42.0,2019-12-31 23:45:00,{'model': 'lasso'},data/14_9.pickle,14.0,17.5,91.10519144026853,62.740118575689344,48.29806608840274,29.58816070576189,2019-01-15 00:00:00
259,1.39,18.68,21.3,1.6,-0.0,sklearn_models,9.0,32.0,48.0,2019-12-31 23:45:00,{'model': 'lasso'},data/16_9.pickle,16.0,20.0,92.91628304586966,69.37578690908396,48.50205684715664,32.56893166311156,2019-01-15 00:00:00
260,1.54,18.79,20.91,1.43,0.04,sklearn_models,9.0,36.0,54.0,2019-12-31 23:45:00,{'model': 'lasso'},data/18_9.pickle,18.0,22.5,93.60350437511836,72.15736859169257,48.52266611913656,33.8489348095182,2019-01-15 00:00:00
261,1.84,21.01,24.35,1.81,0.05,sklearn_models,9.0,40.0,60.0,2019-12-31 23:45:00,{'model': 'lasso'},data/20_9.pickle,20.0,25.0,89.83853104465895,59.71930331309109,48.11615618751053,28.373354247900217,2019-01-15 00:00:00
262,2.08,21.19,24.1,1.63,-0.02,sklearn_models,9.0,44.0,66.0,2019-12-31 23:45:00,{'model': 'lasso'},data/22_9.pickle,22.0,27.5,92.29544862987902,67.70888381448748,48.5106792631382,31.887466178565123,2019-01-15 00:00:00
263,1.85,17.3,18.76,1.76,0.05,sklearn_models,9.0,48.0,72.0,2019-12-31 23:45:00,{'model': 'lasso'},data/24_9.pickle,24.0,30.0,92.5098799720897,64.7228871633051,48.97970341511038,30.607192051330955,2019-01-15 00:00:00
264,1.93,16.11,18.91,1.6,0.03,sklearn_models,9.0,52.0,78.0,2019-12-31 23:45:00,{'model': 'lasso'},data/26_9.pickle,26.0,32.5,92.93071244147312,65.52413772784767,49.1144905128705,30.908666455158873,2019-01-15 00:00:00
265,2.36,18.68,21.46,1.67,0.07,sklearn_models,9.0,56.0,84.0,2019-12-31 23:45:00,{'model': 'lasso'},data/28_9.pickle,28.0,35.0,92.9617767016167,66.60474922697502,48.96148796510926,31.3196119833179,2019-01-15 00:00:00
266,2.48,18.51,20.14,1.68,0.08,sklearn_models,9.0,60.0,90.0,2019-12-31 23:45:00,{'model': 'lasso'},data/30_9.pickle,30.0,37.5,92.87307243383633,65.20503683508825,49.13072267940773,30.72357525820899,2019-01-15 00:00:00
267,2.38,14.98,17.56,1.69,0.07,sklearn_models,9.0,70.0,105.0,2019-12-31 23:45:00,{'model': 'lasso'},data/35_9.pickle,35.0,43.75,93.54664757767841,65.78022054991698,49.34000575810782,30.97609809714371,2019-01-15 00:00:00
268,2.8,15.47,17.16,1.76,0.14,sklearn_models,9.0,80.0,120.0,2019-12-31 23:45:00,{'model': 'lasso'},data/40_9.pickle,40.0,50.0,93.78872633743441,66.03568624849153,49.696828950640594,31.22094058528358,2019-01-15 00:00:00
269,3.0,14.67,16.39,1.87,0.05,sklearn_models,9.0,90.0,135.0,2019-12-31 23:45:00,{'model': 'lasso'},data/45_9.pickle,45.0,56.25,93.64597200345854,65.92102083778911,49.416984326987475,31.07131005593134,2019-01-15 00:00:00
270,3.36,14.98,16.95,1.79,0.12,sklearn_models,9.0,100.0,150.0,2019-12-31 23:45:00,{'model': 'lasso'},data/50_9.pickle,50.0,62.5,92.99177260843531,63.593672328290275,49.34615105265872,30.029970587011896,2019-01-15 00:00:00
271,3.5,13.92,15.53,1.79,0.05,sklearn_models,9.0,110.0,165.0,2019-12-31 23:45:00,{'model': 'lasso'},data/55_9.pickle,55.0,68.75,94.26240269364264,67.42102085562989,49.6676981529878,31.80617100820494,2019-01-15 00:00:00
272,3.89,14.4,16.43,1.89,0.11,sklearn_models,9.0,120.0,180.0,2019-12-31 23:45:00,{'model': 'lasso'},data/60_9.pickle,60.0,75.0,93.36519164584045,64.16265255022894,49.43842936061226,30.25478274981055,2019-01-15 00:00:00
273,3.65,12.33,13.82,1.68,0.09,sklearn_models,9.0,130.0,195.0,2019-12-31 23:45:00,{'model': 'lasso'},data/65_9.pickle,65.0,81.25,94.73796965284443,67.25919516612434,49.793575212461754,31.637486514738388,2019-01-15 00:00:00
274,4.02,12.66,14.47,1.77,0.12,sklearn_models,9.0,140.0,210.0,2019-12-31 23:45:00,{'model': 'lasso'},data/70_9.pickle,70.0,87.5,94.39686467503743,65.91858634604067,49.74519454460416,31.011260171439613,2019-01-15 00:00:00
275,4.2,12.39,14.08,1.81,0.09,sklearn_models,9.0,150.0,225.0,2019-12-31 23:45:00,{'model': 'lasso'},data/75_9.pickle,75.0,93.75,94.29537729154585,65.5643001453388,49.80471073097563,30.910014145852724,2019-01-15 00:00:00
276,4.38,12.02,13.47,1.85,0.01,sklearn_models,9.0,160.0,240.0,2019-12-31 23:45:00,{'model': 'lasso'},data/80_9.pickle,80.0,100.0,94.52775463835319,65.80212216657266,49.933216859370305,31.037131908605843,2019-01-15 00:00:00
277,4.58,11.81,13.61,1.87,0.12,sklearn_models,9.0,170.0,255.0,2019-12-31 23:45:00,{'model': 'lasso'},data/85_9.pickle,85.0,106.25,94.23426634880725,65.14006284516412,49.74116312572848,30.671125816591452,2019-01-15 00:00:00
278,4.86,11.79,13.63,1.91,0.05,sklearn_models,9.0,180.0,270.0,2019-12-31 23:45:00,{'model': 'lasso'},data/90_9.pickle,90.0,112.5,94.3771508108945,65.65114552650817,49.79354784406063,30.91924986818547,2019-01-15 00:00:00
279,4.93,11.31,12.98,1.87,0.07,sklearn_models,9.0,190.0,285.0,2019-12-31 23:45:00,{'model': 'lasso'},data/95_9.pickle,95.0,118.75,94.76839700996148,66.08825483211535,49.99355115438032,31.14336264639453,2019-01-15 00:00:00
