,MAE_kW,MAPE_%,MAPE_9a8p_%,MASE,ME_kW,algo,batch,battery_kW,battery_kWh,end,f_kwarg,filename,index,pv_capacity,scons_%,scons_%_nobatt,ssuff_%,ssuff_%_nobatt,start
14,2.18,16.21,17.77,1.71,0.03,snaive,0.0,60.0,90.0,2019-12-31 23:45:00,{},data/30_0.pickle,30.0,37.5,93.17098874855628,65.09304684370835,49.18201971785462,30.652212954687823,2019-01-15 00:00:00
15,2.39,15.17,16.27,1.6,0.04,snaive,0.0,70.0,105.0,2019-12-31 23:45:00,{},data/35_0.pickle,35.0,43.75,93.81763594316457,66.69280027391147,49.24611946815527,31.296104592130906,2019-01-15 00:00:00
16,2.68,14.7,15.83,1.63,0.01,snaive,0.0,80.0,120.0,2019-12-31 23:45:00,{},data/40_0.pickle,40.0,50.0,94.48908041473028,69.33546887149447,49.37259021819823,32.55247779262071,2019-01-15 00:00:00
17,2.65,12.93,14.18,1.63,0.04,snaive,0.0,90.0,135.0,2019-12-31 23:45:00,{},data/45_0.pickle,45.0,56.25,93.96931921686912,65.72905172669121,49.68855487566659,31.074324047027005,2019-01-15 00:00:00
18,3.16,14.18,15.18,1.76,0.02,snaive,0.0,100.0,150.0,2019-12-31 23:45:00,{},data/50_0.pickle,50.0,62.5,93.79854716900148,66.06414395563259,49.477736581685406,31.15782049285919,2019-01-15 00:00:00
19,3.15,12.55,13.97,1.68,0.06,snaive,0.0,110.0,165.0,2019-12-31 23:45:00,{},data/55_0.pickle,55.0,68.75,94.33780753471112,66.12176575880541,49.64697278051416,31.092100779386296,2019-01-15 00:00:00
20,3.49,12.86,14.27,1.71,0.05,snaive,0.0,120.0,180.0,2019-12-31 23:45:00,{},data/60_0.pickle,60.0,75.0,94.19738689477336,65.88233421268274,49.73015528038362,31.067693135171282,2019-01-15 00:00:00
21,3.44,11.77,12.97,1.64,0.02,snaive,0.0,130.0,195.0,2019-12-31 23:45:00,{},data/65_0.pickle,65.0,81.25,94.74739374517657,66.73586022610982,49.85933693930971,31.432047374566274,2019-01-15 00:00:00
22,3.66,11.5,12.55,1.69,0.06,snaive,0.0,140.0,210.0,2019-12-31 23:45:00,{},data/70_0.pickle,70.0,87.5,94.85201201029435,66.43216920755756,49.934227380648665,31.272003482865745,2019-01-15 00:00:00
23,3.77,11.19,12.23,1.61,0.05,snaive,0.0,150.0,225.0,2019-12-31 23:45:00,{},data/75_0.pickle,75.0,93.75,94.73833390056083,65.707692388576,50.03715802613641,30.997947602191584,2019-01-15 00:00:00
24,3.92,10.87,11.89,1.67,0.07,snaive,0.0,160.0,240.0,2019-12-31 23:45:00,{},data/80_0.pickle,80.0,100.0,94.84549061076324,65.8233894655708,50.12550481936516,31.082290810537735,2019-01-15 00:00:00
25,4.03,10.45,11.55,1.64,0.06,snaive,0.0,170.0,255.0,2019-12-31 23:45:00,{},data/85_0.pickle,85.0,106.25,95.12024856003812,66.56048105072952,50.082577885277004,31.34681483830332,2019-01-15 00:00:00
26,4.32,10.63,11.55,1.66,0.06,snaive,0.0,180.0,270.0,2019-12-31 23:45:00,{},data/90_0.pickle,90.0,112.5,94.9175716967443,65.96010553821561,50.0283939572781,31.06600377251041,2019-01-15 00:00:00
27,4.36,10.16,11.11,1.65,0.07,snaive,0.0,190.0,285.0,2019-12-31 23:45:00,{},data/95_0.pickle,95.0,118.75,95.0303062679381,65.69224671654199,50.230986863462775,31.01767312819147,2019-01-15 00:00:00
28,0.54,67.56,84.64,1.44,0.0,snaive,1.0,4.0,6.0,2019-12-31 23:45:00,{},data/2_1.pickle,2.0,2.5,79.60676914161613,63.22333009072371,42.221871676855805,29.710174306542395,2019-01-15 00:00:00
29,0.77,51.38,61.81,2.06,0.0,snaive,1.0,8.0,12.0,2019-12-31 23:45:00,{},data/4_1.pickle,4.0,5.0,82.91071208060838,60.02092166144842,44.027346175828285,28.238364248469242,2019-01-15 00:00:00
30,0.75,27.45,32.45,1.66,0.0,snaive,1.0,12.0,18.0,2019-12-31 23:45:00,{},data/6_1.pickle,6.0,7.5,89.28051965612654,66.04091922707774,46.92270988204515,31.078321203037717,2019-01-15 00:00:00
31,1.1,31.58,38.44,1.84,0.0,snaive,1.0,16.0,24.0,2019-12-31 23:45:00,{},data/8_1.pickle,8.0,10.0,87.54976845508831,63.40362730300376,46.11736684401208,29.7478082629481,2019-01-15 00:00:00
32,1.21,28.08,31.18,1.93,0.02,snaive,1.0,20.0,30.0,2019-12-31 23:45:00,{},data/10_1.pickle,10.0,12.5,88.45463165556961,59.45425109575744,47.46945990670736,28.29251886615133,2019-01-15 00:00:00
33,1.72,33.5,36.24,1.92,0.02,snaive,1.0,24.0,36.0,2019-12-31 23:45:00,{},data/12_1.pickle,12.0,15.0,87.99602346301465,63.09582395865468,46.69039315802712,29.791100402281927,2019-01-15 00:00:00
34,1.81,30.57,32.81,1.87,0.0,snaive,1.0,28.0,42.0,2019-12-31 23:45:00,{},data/14_1.pickle,14.0,17.5,88.77744630484591,64.86856421924274,46.967119519989744,30.69050518053619,2019-01-15 00:00:00
35,1.51,22.37,24.53,1.79,0.01,snaive,1.0,32.0,48.0,2019-12-31 23:45:00,{},data/16_1.pickle,16.0,20.0,89.7213917927796,60.36044806066576,47.728930185258335,28.518000234327182,2019-01-15 00:00:00
36,1.84,23.3,25.91,1.74,0.02,snaive,1.0,36.0,54.0,2019-12-31 23:45:00,{},data/18_1.pickle,18.0,22.5,90.52821066202405,62.68197093957791,48.22835520368366,29.707339528665315,2019-01-15 00:00:00
37,1.9,21.77,24.35,1.75,0.01,snaive,1.0,40.0,60.0,2019-12-31 23:45:00,{},data/20_1.pickle,20.0,25.0,90.42562409466159,62.895865569190676,47.93418431367066,29.693590715830915,2019-01-15 00:00:00
38,2.09,22.22,23.55,1.71,0.02,snaive,1.0,44.0,66.0,2019-12-31 23:45:00,{},data/22_1.pickle,22.0,27.5,91.15771776335855,64.6681626094128,48.307883998575186,30.608943279612784,2019-01-15 00:00:00
39,2.1,19.49,22.12,1.63,0.03,snaive,1.0,48.0,72.0,2019-12-31 23:45:00,{},data/24_1.pickle,24.0,30.0,91.50607738262998,64.93777706625295,48.39921485652569,30.68907277991785,2019-01-15 00:00:00
40,2.07,18.3,19.94,1.74,0.04,snaive,1.0,52.0,78.0,2019-12-31 23:45:00,{},data/26_1.pickle,26.0,32.5,91.49750390363151,62.781803549266435,48.57915203011779,29.70329221354082,2019-01-15 00:00:00
41,2.24,17.53,19.13,1.64,0.03,snaive,1.0,56.0,84.0,2019-12-31 23:45:00,{},data/28_1.pickle,28.0,35.0,93.63206065238678,69.91026504780356,48.94162734046562,32.89517887243504,2019-01-15 00:00:00
42,2.42,17.9,20.22,1.67,0.05,snaive,1.0,60.0,90.0,2019-12-31 23:45:00,{},data/30_1.pickle,30.0,37.5,92.80165041352325,64.83395433954642,49.13465059266086,30.56433262797596,2019-01-15 00:00:00
