,MAE_kW,MAPE_%,MAPE_9a8p_%,MASE,ME_kW,algo,batch,battery_kW,battery_kWh,end,f_kwarg,filename,index,pv_capacity,scons_%,scons_%_nobatt,ssuff_%,ssuff_%_nobatt,start
252,0.35,37.79,49.03,1.66,-0.0,prophet,9.0,4.0,6.0,2019-12-31 23:45:00,{},data/2_9.pickle,2.0,2.5,84.40378141171412,58.14607494325319,44.51116905847109,27.358082481480782,2019-01-15 00:00:00
253,0.64,48.97,46.86,1.56,-0.02,prophet,9.0,8.0,12.0,2019-12-31 23:45:00,{},data/4_9.pickle,4.0,5.0,85.3726170597981,61.858571433219815,44.73644239031109,29.06541527664546,2019-01-15 00:00:00
254,0.78,30.79,34.27,1.51,-0.01,prophet,9.0,12.0,18.0,2019-12-31 23:45:00,{},data/6_9.pickle,6.0,7.5,89.64934191723867,68.94342242453106,46.27484814345535,32.2033198504085,2019-01-15 00:00:00
255,0.87,23.7,28.36,1.45,-0.01,prophet,9.0,16.0,24.0,2019-12-31 23:45:00,{},data/8_9.pickle,8.0,10.0,90.52604751032214,68.22092431751328,47.25022466861303,32.13707205005713,2019-01-15 00:00:00
256,1.07,25.13,26.65,1.44,-0.01,prophet,9.0,20.0,30.0,2019-12-31 23:45:00,{},data/10_9.pickle,10.0,12.5,90.86401600663955,65.49517861802174,47.84732757198635,30.877867721068032,2019-01-15 00:00:00
257,1.29,25.67,25.94,1.39,-0.03,prophet,9.0,24.0,36.0,2019-12-31 23:45:00,{},data/12_9.pickle,12.0,15.0,90.46698379505965,63.693193734206595,47.947121988371336,30.182598330281063,2019-01-15 00:00:00
258,1.21,19.64,20.62,1.51,-0.03,prophet,9.0,28.0,42.0,2019-12-31 23:45:00,{},data/14_9.pickle,14.0,17.5,91.56777827988077,62.740118575689344,48.47811024082562,29.58816070576189,2019-01-15 00:00:00
259,1.33,18.59,19.18,1.52,-0.06,prophet,9.0,32.0,48.0,2019-12-31 23:45:00,{},data/16_9.pickle,16.0,20.0,93.09763693484588,69.37578690908396,48.45089453830493,32.56893166311156,2019-01-15 00:00:00
260,1.44,18.04,18.75,1.34,-0.02,prophet,9.0,36.0,54.0,2019-12-31 23:45:00,{},data/18_9.pickle,18.0,22.5,93.81312729672324,72.15736859169257,48.484973231054575,33.8489348095182,2019-01-15 00:00:00
261,1.59,18.38,20.24,1.57,-0.02,prophet,9.0,40.0,60.0,2019-12-31 23:45:00,{},data/20_9.pickle,20.0,25.0,90.58875183762343,59.71930331309109,48.44682657512536,28.373354247900217,2019-01-15 00:00:00
